train_loss,train_acc,test_loss,test_acc,lr
1.2255628378677368,67.16,1.2074749607086182,67.68,0.0009920451463563214
1.2180415546035768,67.426,1.202379759979248,68.36,0.0009914684629400215
1.2095221337509154,67.832,1.1946488985061645,68.88,0.0009908717827105768
1.1997602077865601,68.15,1.1883455131530762,68.66,0.0009902551301951747
1.2003503573608398,68.14,1.162274502182007,69.98,0.0009896185307419845
1.1924642024230958,68.318,1.1943410354614257,69.02,0.0009889620105191165
1.184169620628357,68.772,1.1909243146896362,68.67,0.0009882855965135456
1.179100535888672,69.274,1.1663632974624634,70.05,0.0009875893165300022
1.1696724592971801,69.524,1.1563078815460206,70.68,0.0009868731991898294
1.1716239477539063,69.252,1.1697647945404053,69.87,0.0009861372739298061
1.162468575630188,69.858,1.133415767288208,71.54,0.0009853815710009373
1.1582992205047606,70.174,1.1284873466491698,71.63,0.0009846061214672105
1.1485480339813232,70.668,1.1395028827667237,71.3,0.000983810957204319
1.1452341606140137,70.806,1.1260678104400634,71.6,0.0009829961108983511
1.1370258444976806,71.05,1.1449978298187256,71.18,0.0009821616160444466
1.1330123160552978,71.408,1.1387646459579468,71.12,0.000981307506945421
1.1286341342544555,71.64,1.131144182395935,71.64,0.0009804338187103538
1.1267281471633912,71.768,1.1153861864089967,72.11,0.0009795405872531462
1.118246498298645,71.936,1.1104421697616578,73.23,0.000978627849291045
1.1167671630096436,72.148,1.121225174331665,71.98,0.0009776956423431329
1.1076187113189697,72.48,1.0922737716674804,73.46,0.0009767440047287862
1.1007001539611816,72.93,1.101033641052246,72.58,0.0009757729755661002
1.093929939880371,73.122,1.1113467304229736,73.07,0.0009747825947702801
1.090002288017273,73.198,1.0773473831176759,74.44,0.0009737729030520017
1.0845816354751587,73.508,1.0846384326934815,73.98,0.0009727439419157366
1.08173112865448,73.588,1.1056911918640138,72.49,0.0009716957536580471
1.0736866296386718,74.07,1.0554211629867554,75.2,0.000970628381365847
1.0690018921279907,74.182,1.065841976737976,74.53,0.0009695418689146304
1.0689541764831543,74.412,1.0672228826522827,74.47,0.000968436260966669
1.062000305480957,74.658,1.0743937465667726,73.8,0.0009673116029691749
1.0613781912231446,74.772,1.0578087043762208,75.12,0.0009661679411524334
1.0557143933105468,75.038,1.0481708782196044,75.72,0.0009650053225279024
1.0449856727218627,75.312,1.040336064338684,75.49,0.0009638237948862799
1.0495014400482179,75.076,1.0555469980239869,74.67,0.0009626234067955395
1.038721696205139,75.724,1.0546173540115356,75.18,0.0009614042075989341
1.037372639312744,75.646,1.0647113977432252,74.7,0.0009601662474129674
1.032048306465149,76.092,1.040425972557068,75.93,0.0009589095771253336
1.0318680338668824,76.13,1.0352172027587891,76.07,0.0009576342483928263
1.026847743663788,76.206,1.033324379348755,75.92,0.0009563403136392147
1.0216761249542237,76.52,1.0316891361236573,76.05,0.0009550278260530887
1.0164554919052124,76.836,1.0371788528442383,76.2,0.0009536968395856719
1.0142098697662354,76.694,1.018097319984436,77.09,0.0009523474089486052
1.0128579474639892,76.928,1.0173002285003663,77.07,0.0009509795896116965
1.0068327254295348,77.15,1.0251732385635377,76.12,0.0009495934378006414
1.00513910905838,77.382,1.0173922857284545,76.78,0.0009481890104947119
1.0014401711463927,77.486,1.010759778404236,76.95,0.0009467663654244135
0.9975953040313721,77.524,1.0120012387275696,77.4,0.0009453255610691129
